Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO:0022625,-0.7776266060936229,-3.9605930809167207,0.0,0.0,0.0,42/48,13.56%,RPL21;RPL23;RPL10A;RPL27;RPL15;RPL13;RPL19;RPLP1;RPL12;RPL18;RPL5;RPL37A;RPL30;RPL32;RPL23A;RPL37;RPL7;RPL34;RPL17;RPL26;RPL29;RPL7A;RPL35A;RPL39;RPL36A;RPL27A;RPL11;RPL8;RPL24;RPL3;RPL18A;RPL38;RPL4;RPL13A;RPL36;RPL31;RPL10;RPL28;RPL35;RPLP0;RPL14;RPL41
prerank,GO:0022627,-0.7428878627202369,-3.2574614513849274,0.0,0.0,0.0,28/32,11.11%,RPS10;RPS9;RPS5;RPS26;RPS23;RPS11;RPS15A;RPS20;RPSA;RPS28;RPS27A;RPS8;RPS16;RPS12;RPS13;UBA52;RPS15;RPS21;RPS27;EIF2A;RPS3;RPS29;RPS14;RPS19;RPS25;RPS7;RPS4X;RPS4Y2
prerank,GO:0003735,-0.519512478375623,-3.1196871765623935,0.0,0.0,0.0,62/111,12.68%,RPL21;RPL23;MRPS25;RPS10;RPS9;RPS5;RPL27;RPS26;RPL22;RPL15;RPS23;RPS11;RPL13;RPL19;RPLP1;RPL12;RPS15A;RPL18;RPL5;RPSA;RPL30;RPS28;RPL23A;RPS27A;RPS8;RPL7;RPL34;RPL17;RPS16;RPS12;RPS13;UBA52;RPS15;RPS21;RPS27;RPL26;RPL29;MRPS16;MRPL57;RPS2;RPL35A;RPS3;RPS29;RPS14;RPL27A;RPL11;RPL8;RPS19;RPL24;RPL3;RPS25;RPL38;RPL4;RPL13A;RPL36;RPL31;RPS4X;RPL10;RPS4Y2;RPL35;RPLP0;RPL14
prerank,GO:0030488,-0.5696927255120556,-2.219110896889527,0.0,0.0053899780096383285,0.033,10/18,16.67%,TARBP1;GTPBP3;TRMT13;TRMT61A;WDR6;THUMPD2;METTL1;LCMT2;THUMPD3;TRMT44
prerank,GO:0002181,-0.5384429807783179,-2.10314868936201,0.0,0.010181069573761288,0.078,13/21,13.56%,RPL22;RPL15;RPLP1;RPSA;RPL17;RPL26;RPL29;RPL35A;RPL24;RPL36;RPL31;RPLP0;RPL41
prerank,GO:0006511,0.5023647564806549,2.103092774816414,0.0,0.009831191355963243,0.009,51/92,27.09%,RNF149;PSMD11;KCTD6;UBE2L3;RNF19B;RNF167;RNF19A;UBQLN4;FEM1C;RNF6;RNF8;RNF7;RBX1;RCHY1;ADRM1;NTAN1;COPS3;ELOC;HERC5;UBE2G1;FEM1A;HERPUD1;AMFR;UBE2L6;RNF166;HERC6;ARIH2;RNF213;RNF13;UBE2S;ASB2;FBXO10;RNF14;RNF11;NPLOC4;ANAPC11;RNF125;RC3H2;SYVN1;UBA6;CDC34;TRPC4AP;ARIH1;PSMD3;RC3H1;UBE3B;TOLLIP;UBA1;UBE2D1;RNF146;UBR4
prerank,GO:0007030,0.5289842287168414,2.10273613188541,0.0,0.004915595677981621,0.009,41/57,36.25%,GOLGA5;TMED5;HACE1;VMP1;SURF4;UBXN2B;COG7;GOLPH3;SEC16B;LMAN1;TMED9;TANGO2;TMED2;TMED10;LMAN2;HUWE1;PI4K2A;TMED1;LYSMD3;TMED4;GOLGA8O;LRRK2;GOLGA2;BLZF1;DYM;TMED7;DNAJC28;ATP8B3;GOLGA8N;GOLGA8M;LMAN2L;COG3;SEC16A;GOLGA8H;TJAP1;GOLGA8Q;GOLGA8S;GOLGA8R;UBXN2A;TMED3;TICAM2
prerank,GO:0010498,0.6751081125331143,2.0858253064234415,0.0,0.004369418380428108,0.012,14/18,22.19%,PSMA3;PSMA7;PSMB3;PSMB9;PSMB2;PSMB6;PSMA6;PSMA5;PSMB4;PSMB10;PSMB1;PSMB8;PSMA4;PSMB7
prerank,GO:0006886,0.48488161412984065,2.0685366066539546,0.0,0.0038232410828745946,0.014,62/108,28.89%,RAB18;VPS33A;RAB22A;RAB5A;STXBP3;TMED5;SAR1B;USO1;ARF1;ARF5;NAPG;STXBP2;VPS29;STX3;ARF6;NAPA;ARL4C;NAPB;STX11;RAB14;RAB1A;STX8;ARF3;COPB2;RAB6A;STX12;VPS26A;COPA;TMED9;TMED2;WLS;TMED10;RAB5C;ARF4;STX10;ARL5A;COPZ1;SEC31A;TMED1;RAB5B;RAB1B;SNX27;TMED4;SCFD1;RAB29;RAB38;VPS26B;STX6;STX7;COPZ2;ARL4D;SAR1A;STX2;VPS26C;ARL5B;TMED7;ASPSCR1;VPS33B;STX1A;FAM91A1;STX4;ARFIP1
prerank,GO:0006888,0.5002916599255475,2.0518527341717516,0.0,0.004369418380428108,0.02,43/69,30.31%,TMED5;SAR1B;ARCN1;USO1;CNIH4;TRAPPC2L;BCAP31;COPB1;KDELR2;COPE;LMAN1;COPB2;TRAPPC4;SEC22A;COPA;SEC22C;TMED9;TMED2;MIA2;TMED10;LMAN2;IER3IP1;WHAMM;TMED1;TEX261;TRAPPC1;COPG1;NRBP1;TFG;TMED4;MIA3;SCFD1;YIF1A;SAR1A;TMED7;ZW10;TRAPPC2;TRAPPC3;KDELR1;YKT6;TBC1D20;LMAN2L;YIPF5
prerank,GO:0043161,0.4904041282214891,2.049493179101727,0.0,0.0036411819836900906,0.02,59/88,35.31%,SPSB3;PSMC2;HECTD3;HACE1;KCTD2;RNF34;SHARPIN;PSMC3;SIAH2;TRIM3;SPSB1;FBXW7;STUB1;UBE2A;UBXN2B;PSMD4;PLAA;UBE2G1;DDB1;AREL1;UBE2B;PSMD2;PSMC4;ZFAND2A;PSMD7;PSMD8;KCTD17;RMND5A;FBXO45;WWP2;HUWE1;PSMD14;PSMD1;KCTD5;ZNRF2;PSMD6;HECTD1;UBE2W;WDR26;DTL;UBXN7;MAEA;PSMC1;SPOPL;TRIP12;RBCK1;ITCH;SMURF2;KCTD10;KLHL20;TNFAIP1;RAD23A;PSMC6;RAD23B;BFAR;DCAF11;GID4;ZNRF1;UBXN2A
prerank,GO:0001228,-0.35852458476033144,-2.0275235019794766,0.0,0.015271604360641932,0.13,34/79,20.43%,ZNF780B;ZNF606;ZNF814;ZNF229;ZFP62;ZNF43;ZNF658;ZNF629;ZNF717;ZNF836;ZNF493;ZNF594;ZNF48;ZNF721;STOX1;ZNF345;SOX12;SOX4;ZNF580;ZNF268;ZNF107;ZNF112;ZNF782;ZNF445;ZNF33B;RREB1;ZNF544;ZNF226;ZNF485;PRDM16;ZNF91;ZNF770;ZNF786;PRDM15
prerank,GO:0005525,0.47120438021498107,2.0118733612115536,0.0,0.006710178227086023,0.042,80/115,39.56%,RHEB;RAP1A;ATL3;TUBB4B;RAP2B;TUBA1C;RHEBL1;RAP2A;ARF1;RHOG;ARF5;RAB2A;ARL3;TUBA8;TUBA1B;CDC42;RAB26;ARF6;RALB;HRAS;ARL4C;RAB27B;RAC1;RHOU;ANXA6;ARF3;RAB11A;GBP3;GCH1;RAB27A;GBP5;RHOF;ARF4;RHOC;RHOA;GBP2;ARL5A;RAB37;RAB2B;TUBB;TUBA1A;RABL6;GBP7;TUBA4A;GBP6;RIT1;MRAS;KRAS;ATL1;GBP4;ARL4D;ARL5B;RAP1B;RAC2;ERAS;TUBG1;RNF112;RASEF;DRG2;TUBB2A;RHOB;RHOBTB1;RHOT1;RRAS2;GBP1;TUBB4A;ARL1;ARL6;RAB11B;RAB4B;RHOBTB3;RAB42;RHOQ;DRG1;TUBB6;NRAS;TUBB1;RAB4A;RAP2C;TUBG2
prerank,GO:0018105,0.48530578222655807,2.0035166711041748,0.0,0.006963760543807297,0.05,45/87,25.00%,MKNK1;AKT3;PRKCQ;MAPKAPK2;DYRK1B;PRKCD;PRKCE;MAPKAPK3;HIPK3;RPS6KA4;RPS6KB2;DMPK;CDC7;MKNK2;SBK1;PRKX;MAP3K20;AKT1;CSNK1G2;RPS6KA1;TBK1;UHMK1;STK38;ULK3;MYO3B;LATS2;MAST3;CSNK1G1;MAST2;CSNK1A1;VRK2;HIPK1;HIPK4;ULK1;CSNK2A2;PDPK1;CAMK1;PRKCB;CSNK1D;PRKCH;CHUK;PKN1;TTK;PKN3;NEK7
prerank,GO:0030433,0.5185435853577931,1.9872799626345619,0.0,0.008010600364118199,0.064,29/53,21.28%,DNAJB12;UBXN4;ECPAS;DNAJB14;UBXN10;RHBDD2;SELENOS;JKAMP;DERL2;CANX;OS9;CALR;TMUB1;UBE4B;TRIM13;HSP90B1;HSPA5;AUP1;VCP;UFD1;MAN1B1;DERL1;TMUB2;UBE2J1;FBXO27;UBE2J2;FBXO6;RNF121;BAG6
prerank,GO:0005839,0.6415533486639319,1.980727250674175,0.0,0.007864953084770594,0.069,13/18,22.19%,PSMA3;PSMA7;PSMB3;PSMB9;PSMB2;PSMB6;PSMA5;PSMB4;PSMB10;PSMB1;PSMB8;PSMA4;PSMB7
prerank,GO:0006412,-0.45028984419882834,-1.9612691480986812,0.0,0.020019918321513792,0.196,14/31,11.66%,GSPT2;RPS5;RPS23;RPL12;MRRF;RPSA;RPS2;RPS14;RPL3;EEF1A1;RPS4X;HBS1L;RPS4Y2;MRPL52
prerank,GO:0032456,0.5936968603632069,1.9537230108886214,0.0,0.009731886392771696,0.094,15/23,25.63%,WASHC1;RAB8B;EHD1;SNX12;ARL4C;VPS35L;RAB35;EHD4;RAB8A;DENND1B;HGS;RAB11FIP4;SNX3;EHD3;DENND1A
prerank,GO:0000209,0.455834202039884,1.9409030060122228,0.0,0.010650457302293513,0.11,48/97,26.95%,UBE2L3;WSB2;TRIM6;HACE1;RNF19B;RNF19A;TRIM3;UBE2D3;STUB1;UBE2A;TRIM21;UBE2Q2;UBE2G1;UBE2V1;AREL1;UBE2B;UBE2Q1;TRIM38;UBE2E3;UBE2K;UBE2L6;UBE4B;RNF166;ARIH2;WWP2;HUWE1;UBE2S;RNF14;PPIL2;UBE2J1;RNF125;RC3H2;UBE2J2;HECTD1;UBE2W;CDC34;MARCH5;TRIM22;ARIH1;TRIP12;FBXO28;RC3H1;UBE3B;ITCH;UBR5;UBE2N;SMURF2;UBE2D1
prerank,GO:0007266,0.6035603578243331,1.9288658027587224,0.0,0.011007573227616965,0.124,8/22,12.58%,CDC42EP3;ROCK2;ARHGAP35;NGFR;ARHGDIA;ROCK1;EPS8L1;ARHGDIB
prerank,GO:0031491,0.654236994440267,1.9255718916539777,0.0,0.010689469966404479,0.129,12/15,32.22%,RNF169;MLLT10;RNF168;EED;SUPT16H;ZNHIT1;HP1BP3;ARID1B;HIRA;MLLT6;ARID1A;SSRP1
prerank,GO:0070971,0.6226720129221085,1.9252650984798916,0.001303780964797914,0.010049662274984649,0.13,13/18,23.51%,SAR1B;SEC16B;MIA2;SEC23A;SEC24D;SEC24A;SEC23B;SEC31A;TFG;MIA3;LRRK2;SEC24C;SAR1A
prerank,GO:0015630,0.547181571627547,1.9198258696962938,0.0,0.010445640815710944,0.142,20/33,26.52%,SEPT8;KATNAL1;SEPT9;ARL3;KATNA1;SEPT2;TMEM250;PSRC1;SEPT7;CCSER2;MAP7D1;SEPT3;MAST2;TTLL3;TEKT2;GTSE1;RASSF1;KIFC3;SPAG6;SEPT11
prerank,GO:0005764,0.47754929623691206,1.9135860546538253,0.0,0.010859289798416917,0.152,44/68,32.24%,VPS33A;FYCO1;SLC17A5;RAB7A;CLN3;HEXB;PLEKHF1;ACP2;FUCA2;TMEM59;FUCA1;GALC;CST7;NEU1;CD164;GLMP;EPDR1;CTSC;PLA2G15;HSPA8;RRAGA;AGA;MFSD1;RRAGC;MAN2B2;LRRK2;CTSZ;CTSS;CTSH;LAMTOR4;PSAP;DRAM1;CTSW;VPS33B;SIDT2;IFI30;MAN2B1;CTSD;PRSS16;MARCH8;LAMTOR5;AP5S1;LAMTOR1;AP5M1
prerank,GO:0000045,0.5295701343459757,1.9073749830053064,0.0,0.01104491868385994,0.162,29/36,37.72%,ATG3;TMEM173;ATG5;ATG2A;MAP1LC3B;UBXN2B;ATG16L1;RAB1A;GABARAPL1;EMC6;MAP1LC3B2;BECN1;ATG2B;ATG12;RAB1B;ATG16L2;ATG101;ULK1;PIK3C3;MAP1LC3A;ATG7;GABARAPL2;ATG14;RUFY4;RB1CC1;TP53INP1;UBXN2A;ULK2;RAB23
prerank,GO:0004674,0.4125455171063106,1.8841572943975908,0.0,0.015465441372831068,0.224,129/237,34.25%,WNK1;BMPR1A;MAP3K3;MAP3K12;ROCK2;AKT3;PRKCQ;PAK2;MARK4;MAP3K10;DYRK1B;PRKAA1;MLKL;SIK2;PRKCD;ARAF;TAOK1;DAPK2;ROCK1;PRKCE;DAPK3;MINK1;FAM20C;ILK;TAOK2;NUAK1;HIPK3;RPS6KA4;MAP3K2;RIPK1;NEK10;RPS6KB2;OXSR1;DMPK;PAK4;CDC7;STK10;SLK;MARK3;SRPK2;SBK1;TGFBR1;PINK1;MAP3K20;STK4;AKT1;CSNK1G2;GSK3A;STK39;RPS6KA1;PRKCI;TBK1;MAPK7;TESK1;ERN1;SRPK1;UHMK1;STK38;ULK3;MAP4K1;MYO3B;CHEK1;TAOK3;TP53RK;TNIK;ATR;LATS2;MAST3;BRSK2;CSNK1G1;NRBP1;MAST2;CSNK1A1;MAP3K11;VRK2;STK3;IRAK4;MAP4K5;HIPK1;HIPK4;ULK1;CSNK2A2;MAPK9;LRRK2;PDPK1;PRKCB;BMPR2;CSNK1D;PRKCH;MAPK1;CHUK;RIPK2;PKN1;MTOR;ACVRL1;TTK;PLK1;PKN3;NEK7;CLK3;MAPK13;IRAK1;NEK2;MAPK14;IKBKB;MAPK12;NEK6;RAF1;PAK6;SIK3;SMG1;GSK3B;RIOK3;MARK2;DAPK1;PLK4;CIT;MAST1;STK25;BRAF;VRK3;STK35;LIMK1;STK19;PKMYT1;ACVR2A;NIM1K;PIK3R4;PIM3
prerank,GO:0051787,0.6134098196305329,1.8781362566044626,0.003865979381443299,0.016330701196850053,0.238,12/19,21.28%,HSPA1A;RHBDD2;CLU;DERL2;DNAJC3;DNAJB11;HSPA5;DERL1;HSPA8;HSPA6;HSPA1B;BAG6
prerank,GO:0043130,0.5312183360674442,1.8764743526207635,0.0,0.015813133186311248,0.243,25/35,35.31%,UBXN10;OTUB1;SHARPIN;FBXW7;UBXN2B;ADRM1;PLAA;VPS36;HGS;AUP1;UEVLD;TSG101;UBXN7;UBAP1;RBCK1;WDR48;UBXN8;BUB3;TOLLIP;NBR1;CKS2;RAD23A;RAD23B;ASCC2;UBXN2A
prerank,GO:0003924,0.4219124076051207,1.8764394175432235,0.0,0.015094354405115284,0.243,103/175,35.02%,RHEB;SEPT8;RAP1A;RAB18;RAB22A;GNAI3;RAB5A;RAB10;ATL3;SEPT4;RAP2B;RHEBL1;SAR1B;RAP2A;AGAP1;RHOG;RAB2A;SEPT9;RAN;RAB8B;GNAI2;CDC42;RAB26;NUGGC;RALB;HRAS;RAC1;RAB14;RHOU;RAB1A;SEPT2;RAB11A;RAB6A;SRPRA;RAB8A;TMEM250;CRACR2A;GBP3;DNM1L;SEPT7;GBP5;RAB5C;RHOF;RHOC;RHOA;GBP2;DNM2;GNAO1;RAB40B;GPN1;RRAGA;RAB5B;RAB37;AGAP2;GNL1;SEPT3;RAB2B;RAB1B;OPA1;RRAGC;GBP7;GBP6;RIT1;MFN2;MFN1;RAB29;GNA13;RAB38;MRAS;KRAS;ATL1;SRP54;RAB3C;GBP4;RAB3D;SAR1A;GNAZ;MMAA;RAP1B;RAC2;GFM1;ERAS;SEPT11;RNF112;EFTUD2;GFM2;GNAL;GPN2;EFL1;AGAP3;GNA15;RHOB;RHOBTB1;RAB32;RHOT1;RRAS2;GBP1;RAB11B;RAB4B;RHOBTB3;EEF1A2;RAB40C;LSG1
prerank,GO:0071222,0.5680363064902182,1.8753513420300678,0.0,0.014865521229065193,0.247,17/24,27.31%,TNIP2;PDCD1LG2;IL1A;PF4;PF4V1;CXCL8;TNIP1;NFKBIB;CXCL3;PPBP;IL1B;TNIP3;CD86;CXCL11;SHPK;IRAK1;CXCL1
prerank,GO:0016192,0.44031142586245886,1.8636055981900448,0.0,0.016248774602217027,0.273,54/94,34.53%,KIF1B;HSPA1A;VPS33A;AP2B1;STXBP3;ARF1;ARF5;SYT11;RAB2A;STXBP2;RAB44;SPAG9;ARF6;AP1S2;ARL4C;RAB27B;ARF3;RAB35;RAB11A;AP1S1;STON1;AP2M1;RAB27A;CCZ1;KIF1C;ARF4;CCZ1B;ARL5A;AP1S3;HSPA8;SYT15;RAB2B;AP4M1;AP3S1;HSPA6;AP2S1;SCFD1;SYT6;HSPA1B;AP3M1;ARL4D;GDI2;ARL5B;VPS33B;AP1B1;AP4B1;TVP23B;SYT5;ARL6;RAB11B;RAB4B;VPS45;GDI1;HSPA2
prerank,GO:0005794,0.4060278018423867,1.8618300975904172,0.0,0.016254236375192563,0.285,95/229,25.09%,ZDHHC8;OPTN;RAB18;PDCD10;RAB10;GPR108;LZTR1;YIPF3;MANEAL;SLC35C1;TMED5;TMEM87A;ZDHHC18;SLC35E4;B4GALT5;SCRG1;TMBIM1;ITM2B;XPR1;GALNT10;RAB2A;TMEM30A;TMEM115;ABCA5;GOLGA4;RABAC1;RAB26;GALNT7;GALNT8;VTI1B;RAB27B;SLC9A8;MDGA1;ZDHHC6;RAB11A;TMEM165;RAB6A;ZDHHC7;GCC1;ZDHHC24;TMED9;MS4A4E;TANGO2;TMED2;GOLGA1;SLC30A1;ZDHHC12;RAB27A;GPR107;TMED10;CST7;FAIM2;EXT2;GALNT6;ENTPD7;ZDHHC3;ZDHHC14;SELENOK;MANEA;EXTL3;GLT8D1;TMF1;TMED1;RAB37;PLA2G4A;B4GALT2;RAB2B;TPST2;TMEM214;GNPTG;LYSMD3;SYAP1;MGAT1;GOLM1;TMED4;LRRK2;BICD2;SLC29A3;VTI1A;SLC30A5;B4GALT1;GALNT3;B4GALT6;GOLIM4;MS4A4A;ZFPL1;ZDHHC2;USP32;IFT20;GNPTAB;DYM;ZDHHC20;CDIPT;COL4A3BP;TMED7
prerank,GO:0035556,0.4171059903800335,1.8561381393163008,0.0,0.016847468947612226,0.301,80/153,34.01%,WNK1;MKNK1;AKT3;PRKCQ;PAK2;MARK4;MAPKAPK2;PRKAA1;SIK2;PRKCD;TAOK1;DAPK2;PRKCE;DAPK3;MINK1;MAPKAPK3;TAOK2;JAK2;NUAK1;CAB39L;OXSR1;DMPK;NOD2;LAX1;PAK4;MARK3;MKNK2;SRPK2;STK4;AKT1;STK39;PRKCI;MAPK7;SRPK1;STK38;MAP4K1;CHEK1;TAOK3;TNIK;LATS2;DGKZ;MAST3;BRSK2;NLRC3;NRBP1;MAST2;CAB39;STK3;IRAK4;DGKK;MAP4K5;SH2B3;MAPK9;PDPK1;PRKCB;JAK1;PRKCH;MAPK1;PKN1;PKN3;SH3BP5;HASPIN;MAPK13;IRAK1;MAPK14;MAPK12;PAK6;SIK3;DGKQ;MARK2;DAPK1;NRG1;NLRC5;MAST1;TYK2;DGKI;CCDC68;NOD1;SH3BP5L;NIM1K
prerank,GO:0005868,0.6083640421562004,1.8508007796304098,0.001326259946949602,0.017073097745746866,0.311,8/18,10.81%,DYNC1I2;DYNC1LI1;DYNLL1;DYNLRB1;TCTEX1D2;DYNC1H1;DYNC1LI2;DYNLT1
prerank,GO:0043123,0.4961742493612006,1.839977688700072,0.001177856301531213,0.01896015475792911,0.35,24/44,27.92%,S100A4;TNIP2;TRIM62;SHARPIN;TRIM21;TIRAP;TNF;TRIM38;NOD2;S100A12;TRIM13;AKAP13;TICAM1;IKBKG;IRAK4;TAB3;TRIM22;RIPK2;FASLG;RBCK1;CARD11;LTBR;IRAK1;MAP3K7
prerank,GO:0005789,0.41127938630171945,1.8375633552601447,0.0,0.018871367315469675,0.358,70/144,29.78%,DNAJB12;TMEM173;TEX264;DNAJB14;LMF2;RETSAT;VAPA;TMEM39A;CYP4F22;ALG5;REEP4;CDS2;DGAT1;SLC51A;CNIH4;NOMO1;ERP44;SELENOT;BCAP29;VTI1B;BCAP31;ITPR3;NUS1;GRAMD1B;RTN3;LMAN1;MOSPD3;NOMO2;TMEM189;PIGB;HERPUD1;SRPRA;SEL1L;CANX;MIA2;CALR;RTN4;LMAN2;SLC27A4;IER3IP1;SELENOK;DDRGK1;JPH3;SOAT1;RHBDF2;NOMO3;MSMO1;MIA3;PIGF;RNF121;VTI1A;PIGV;REEP3;NCLN;RTN2;YIF1A;PIGZ;ABHD12;MYMX;TKT;STARD3NL;MYRF;HMGCR;MOGS;ERLIN1;DNAJC25;GDPD1;TBC1D20;LMAN2L;LMF1
prerank,GO:0034613,0.5724325023581117,1.8333685866839133,0.0012853470437017994,0.019189029054046777,0.373,12/21,16.81%,YWHAQ;SEPT8;YWHAB;SEPT4;SEPT9;SEPT2;TMEM250;YWHAZ;SEPT7;YWHAH;SEPT3;YWHAE
prerank,GO:0005884,0.5109585721142564,1.8308604040072223,0.001226993865030675,0.01899287505686089,0.378,19/35,29.16%,DIAPH2;WAS;TWF1;DIAPH1;TPM3;LCP1;HCLS1;WIPF2;TPM1;TPM4;ACTB;PSTPIP2;MYO9B;WIPF1;TWF2;ACTG1;MYO9A;FHDC1;DIAPH3
prerank,GO:0006954,0.43862474436506854,1.8300960284373553,0.0,0.01870657244120784,0.384,60/85,43.55%,ANXA1;C3AR1;IL1A;MAPKAPK2;LTB4R2;PTGER2;LTB4R;CMKLR1;CCL5;RELA;NLRP3;C5AR2;CD14;ADAM8;PF4;CCR5;CCL4L2;PF4V1;CXCL8;FPR2;TNFRSF1A;CXCL3;PPBP;IL1B;IL18;FPR1;CCL4;CCRL2;CXCL11;PTGDR;CIITA;CCL3;TLR4;GGT5;CXCL1;TUSC2;CCL23;TLR2;TLR6;CCL2;CXCL2;REL;XCL2;CCL8;PTGER4;FPR3;CCL19;TNFSF4;CCL20;IL1RN;CCR3;TNFRSF4;PTGER1;XCL1;CXCL5;CXCL10;TLR1;NAIP;CD44;HRH4
prerank,GO:0006906,0.5276281021717126,1.829549837585362,0.0036144578313253013,0.018305214881642,0.387,20/30,28.31%,VAMP8;SYT11;STX3;VTI1B;STX11;VAMP2;STX8;STX12;VAMP3;STX10;SNAP47;VTI1A;STX6;STX7;VAMP7;SNAP29;STX2;STX1A;SNAP23;STX4
prerank,GO:0019888,0.6078745624643463,1.8281480745580838,0.001314060446780552,0.017959594666612594,0.39,13/17,23.20%,PPP2R1B;PPP2R2B;PPP1R16B;PPP2R3A;PPP4R1;PPP1R16A;PPP1R15A;PPP6R3;PPP2R2C;PPP2R2A;PPP2R1A;PPP1R15B;PPP6R1
prerank,GO:0005783,0.3952273062543252,1.826001171194492,0.0,0.01788340522846647,0.397,129/261,28.74%,TSPO;SSR1;SPTLC1;TMCO1;PCYT1A;UBXN4;MGST3;CES1;TMED5;ZDHHC18;UBXN10;ACSL5;CERS5;PLOD3;TMBIM1;ICMT;VMP1;CERS2;USO1;ANKLE2;SSR3;ACSL4;INPP5K;TMEM30A;ATP2C1;SURF4;EBP;CYB561D2;P4HA2;SGPL1;STARD4;KDELR2;SHISA5;ACSL1;SRD5A3;ZDHHC6;ERG28;UGGT1;DNAJC3;ZDHHC7;TMEM33;CCDC47;MAN1A1;GOLT1B;AMFR;PIEZO1;PDIA3;ZDHHC24;PNPLA6;P4HB;TMED9;TAPBPL;EDEM2;DNAJB11;TMED2;TOR1AIP2;TMEM64;PDIA4;SDF4;ALG1;ZFAND2A;MANF;SLC30A1;ZDHHC12;ATP11B;TXNDC12;TMED10;HSP90B1;CST7;FAIM2;CNPY2;ZDHHC3;ZDHHC14;MAN1B1;DDRGK1;SEZ6L;AGPAT2;FKBP2;TMF1;TMED1;PLA2G4A;COPG1;PRDX4;CALU;TMEM214;ATP2C2;TMX3;LPGAT1;STIM1;KLHL14;PPP1R15A;UBE2J2;TMED4;PTPN1;PORCN;AGPAT3;BNIP1;AGPAT1;SLC27A3;DHDDS;CERS4;ADPGK;P4HA1;CRTAP;PPP1R15B;STX18;SMPD2;PIGQ;ZDHHC2;RCN2;CYB5R4;MLC1;RCN1;ZDHHC20;UBXN8;TMED7;SACM1L;TMTC4;KDELR1;SLC27A2;SUMF1;PLOD1;KSR1;MAN1A2;PSMG1;INSIG1;P4HTM;FAM57A;APH1A
prerank,GO:0043065,0.511727677234174,1.8237365187188905,0.0012135922330097086,0.01775076217048919,0.406,21/35,30.20%,PHLDA1;MAP3K10;DAPK2;DAPK3;HTRA4;HTRA1;PLEKHN1;GZMA;LATS2;MAP3K11;MTCH2;BMF;BAX;BCL2L11;DUSP6;AIFM2;JMY;HTRA2;CASP3;MTCH1;DAPK1
prerank,GO:0012505,0.4475296051510455,1.820720947841913,0.0,0.017861473784858146,0.42,33/73,21.29%,RAB18;RAB22A;RAB5A;TMX4;TMX1;FKBP8;VMP1;AGPAT4;STX3;TMCC3;SSR4;STX11;RAB1A;STX8;RAB6A;STX12;PGRMC1;DNAJC1;WLS;RAB5C;IMPAD1;STX10;RAB5B;RAB1B;NRBP1;LPGAT1;AGPAT3;TMEM199;RAB29;RAB38;STX6;STX7;LRPAP1
prerank,GO:0004843,0.4740157851138098,1.8184594007251607,0.0011876484560570072,0.01770764291015602,0.425,30/49,37.78%,USP1;USP14;VCPIP1;USP42;OTUB1;USP25;JOSD2;JOSD1;USP7;USP24;USP8;OTUD4;USP38;USP46;BAP1;OTUD7B;TNFAIP3;UCHL5;USP28;USP32;OTUD6A;USP48;OTUD3;YOD1;OTUD5;USP50;USP30;ZRANB1;USP47;USP9Y
prerank,GO:0003777,0.5067004569513236,1.8145747956424048,0.002364066193853428,0.018065864457539292,0.442,19/35,28.69%,KIF1B;KIF5B;KIF19;KIF21A;KIF3A;KIFC2;KIF21B;KIF13B;KIF3C;KIF1C;KIF3B;KIF18B;KIF22;KIFC1;KIF14;KIF23;KIF18A;STARD9;KIF4A
prerank,GO:0003712,0.42994711769381116,1.8056135960155912,0.0,0.019416602928027403,0.47,45/86,30.38%,SAP30;MED21;MED10;MED4;MAMSTR;FBXL19;YAF2;AKIRIN2;SAP30L;KAT7;GPS2;MED13;HDGF;ZNF410;MTDH;PXN;HDGFL2;PHF2;PHF8;HDGFL3;PIAS3;ATF7IP;PIAS4;MED8;NAB1;KDM3B;THRAP3;CAMTA2;GON4L;MED30;MED29;RSF1;MED1;SMARCD1;KAT5;ZNF653;TCERG1L;DPF2;MED18;MED14;EWSR1;BCLAF1;KDM2B;KDM3A;DPF3
prerank,GO:0000151,0.4943723783009692,1.80403203917283,0.0035885167464114833,0.019502525941910823,0.48,22/38,28.13%,UBE2L3;UBAC1;RNF19B;RNF19A;SHARPIN;FEM1C;RNF8;DCUN1D5;UBR2;FEM1A;AMFR;UBE2L6;ARIH2;UBR1;ASB2;RNF14;RNF11;DCUN1D1;ARIH1;RBCK1;UBE2D1;UBR3
prerank,GO:0006891,0.5708003493543918,1.7995341803150307,0.0012738853503184713,0.020026500910295494,0.494,13/21,25.75%,VTI1B;COPB1;COPE;COPB2;RAB6A;TRAPPC10;COPA;COPZ1;COPG1;VTI1A;COPZ2;NSF;TRAPPC3
prerank,GO:0003724,0.5705935750102045,1.7972339726819961,0.0026455026455026454,0.02006884023568724,0.505,12/20,28.68%,DDX43;HELZ2;DDX5;DDX39B;DDX59;SUPV3L1;SKIV2L;SNRNP200;UPF1;EIF4A3;DDX39A;DDX41
